tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
randoop,PDFBOX-278,org.apache.pdfbox.pdfwriter.ContentStreamWriter,6,120,61716,126,49,0,0,0,77,15,19.480518,30,9,30.000002,58,11,18.965517,11,18.965517,47,60,1
randoop,PDFBOX-91,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent,6,255,64990,2881,6041,0,0,0,19,3,15.789473,8,0,0.0,15,0,0.0,0,0.0,15,60,61
randoop,SPOON-20,spoon.support.reflect.reference.CtLocalVariableReferenceImpl,9,141,62984,2752,981,0,0,0,21,14,66.66667,10,4,40.0,12,7,58.333332,0,0.0,12,60,10
randoop,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,9,149,66124,3503,9197,0,0,0,94,41,43.617023,34,8,23.529411,32,14,43.75,14,43.75,18,60,92
randoop,FESCAR-10,com.alibaba.fescar.core.model.BranchType,10,143,62047,65,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,GUAVA-240,com.google.common.collect.FilteredMultimapValues,1,155,62098,40,1,0,0,0,26,1,3.846154,6,0,0.0,12,0,0.0,0,0.0,12,60,1
randoop,GUAVA-177,com.google.common.primitives.Doubles,7,135,63288,1300,2541,0,0,0,104,101,97.11539,58,55,94.82758,113,112,99.11504,112,99.11504,1,60,26
randoop,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,6,104,61849,270,1,0,0,0,60,3,5.0,36,0,0.0,30,0,0.0,0,0.0,30,60,1
randoop,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,5,134,63324,1622,3258,0,0,0,59,5,8.474577,39,0,0.0,24,1,4.166667,1,4.166667,23,60,33
randoop,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,8,119,61788,48,2,0,0,0,38,1,2.631579,14,0,0.0,26,0,0.0,0,0.0,26,60,1
randoop,PDFBOX-265,org.apache.pdfbox.pdmodel.font.PDType3Font,9,104,61622,166,2,0,0,0,108,1,0.9259259,64,0,0.0,68,0,0.0,0,0.0,68,60,1
randoop,GUAVA-90,com.google.common.io.FileBackedOutputStream,8,126,62347,5021,828,0,0,0,53,49,92.45283,16,13,81.25,30,27,90.0,27,90.0,3,60,9
randoop,FESCAR-13,com.alibaba.fescar.core.exception.TransactionExceptionCode,1,188,62391,98,25,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,PDFBOX-220,org.apache.pdfbox.filter.JPXFilter,10,208,62804,168,18,0,0,0,55,3,5.4545455,26,0,0.0,46,0,0.0,0,0.0,46,60,1
randoop,GUAVA-129,com.google.common.collect.SparseImmutableTable,4,155,62608,659,454,0,0,0,62,31,50.0,12,7,58.333332,16,10,62.5,0,0.0,16,60,5
randoop,SPOON-25,spoon.pattern.internal.ValueConvertorImpl,6,189,62344,580,342,0,0,0,80,4,5.0,84,1,1.1904762,72,2,2.777778,2,2.777778,70,60,4
randoop,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,6,135,63118,1409,1301,0,0,0,42,11,26.190477,14,1,7.1428576,28,9,32.142857,9,32.142857,19,60,14
randoop,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,2,202,63279,1285,864,0,0,0,57,35,61.403507,32,18,56.25,33,22,66.66667,0,0.0,33,60,9
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,10,92,63897,2332,2416,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,60,25
randoop,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,7,120,63350,3584,9197,0,0,0,94,41,43.617023,34,8,23.529411,32,14,43.75,14,43.75,18,60,92
randoop,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,3,92,65439,3619,13013,0,0,0,30,22,73.333336,6,4,66.66667,11,7,63.636364,7,63.636364,4,60,131
randoop,SPOON-16,spoon.reflect.path.CtElementPathBuilder,6,177,62606,803,1107,0,0,0,87,8,9.195402,51,1,1.9607844,33,3,9.090909,3,9.090909,30,60,12
randoop,GUAVA-169,com.google.common.math.LongMath,8,105,84299,35990,234279,0,0,0,265,205,77.35849,270,197,72.96297,0,0,0.0,0,0.0,0,60,2343
randoop,GUAVA-128,com.google.common.base.Throwables,7,162,62195,52,14,0,0,0,92,26,28.260868,38,8,21.052631,41,14,34.146343,14,34.146343,27,60,1
randoop,GUAVA-240,com.google.common.collect.FilteredMultimapValues,2,122,62076,30,1,0,0,0,26,1,3.846154,6,0,0.0,12,0,0.0,0,0.0,12,60,1
randoop,FESCAR-10,com.alibaba.fescar.core.model.BranchType,5,191,62603,62,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,PDFBOX-40,org.apache.pdfbox.pdmodel.font.PDCIDFontType2,9,111,62132,174,2,0,0,0,127,1,0.78740156,80,0,0.0,82,0,0.0,0,0.0,82,60,1
randoop,SPOON-32,spoon.MavenLauncher,2,138,62216,9607,329,0,0,0,40,10,25.0,16,1,6.25,15,1,6.666667,0,0.0,15,60,4
randoop,SPOON-169,spoon.reflect.visitor.ImportScannerImpl,5,132,67562,4774,7841,0,0,0,439,62,14.123006,364,28,7.692308,143,18,12.587413,18,12.587413,125,60,79
randoop,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,6,150,62556,1292,1760,0,0,0,67,11,16.41791,32,0,0.0,28,2,7.1428576,2,7.1428576,26,60,18
randoop,PDFBOX-234,org.apache.pdfbox.pdmodel.interactive.action.PDActionSound,4,109,63781,1323,4725,0,0,0,43,41,95.34883,18,14,77.77778,31,30,96.77419,30,96.77419,1,60,48
randoop,FESCAR-10,com.alibaba.fescar.core.model.BranchType,4,175,61838,49,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,GUAVA-39,com.google.common.collect.TreeMultiset,2,147,62801,765,567,0,0,0,195,108,55.384617,96,43,44.791664,129,69,53.488373,69,53.488373,60,60,6
randoop,PDFBOX-214,org.apache.pdfbox.pdfparser.EndstreamOutputStream,10,213,62945,565,611,0,0,0,41,27,65.85366,40,18,45.0,44,34,77.27273,13,29.545454,31,60,7
randoop,GUAVA-39,com.google.common.collect.TreeMultiset,9,96,62589,946,766,0,0,0,195,112,57.4359,96,44,45.833336,129,71,55.03876,71,55.03876,58,60,8
randoop,GUAVA-181,com.google.common.primitives.SignedBytes,6,158,67121,4277,10382,0,0,0,38,36,94.73685,22,19,86.36364,42,40,95.2381,40,95.2381,2,60,104
randoop,PDFBOX-234,org.apache.pdfbox.pdmodel.interactive.action.PDActionSound,10,155,63853,1902,4725,0,0,0,43,41,95.34883,18,14,77.77778,31,30,96.77419,30,96.77419,1,60,48
randoop,FESCAR-6,com.alibaba.fescar.core.rpc.netty.TmRpcClient,3,114,63786,80897,157,0,154,0,179,6,3.3519554,74,2,2.7027028,74,2,2.7027028,0,0.0,74,60,2
randoop,SPOON-105,spoon.support.compiler.jdt.PositionBuilder,2,210,66245,2859,7647,0,0,0,363,49,13.498622,278,35,12.589929,170,30,17.647058,30,17.647058,140,60,77
randoop,GUAVA-22,com.google.common.graph.Graphs,8,139,61897,123,73,0,0,0,153,16,10.457517,108,11,10.185185,101,19,18.811882,19,18.811882,82,60,1
randoop,FESCAR-13,com.alibaba.fescar.core.exception.TransactionExceptionCode,8,96,61596,78,25,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,GUAVA-212,com.google.common.net.MediaType,2,120,62847,1213,2573,0,0,0,284,275,96.830986,74,61,82.432434,76,74,97.368416,0,0.0,76,60,26
randoop,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,10,93,67987,6049,10690,0,0,0,130,6,4.6153846,64,0,0.0,58,0,0.0,0,0.0,58,60,107
randoop,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,5,132,62179,60,2,0,0,0,38,1,2.631579,14,0,0.0,26,0,0.0,0,0.0,26,60,1
randoop,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,1,126,61936,523,10,0,0,0,19,6,31.578945,10,0,0.0,7,0,0.0,0,0.0,7,60,1
randoop,FESCAR-42,com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl,9,150,110868,5883,2886,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,60,29
randoop,PDFBOX-278,org.apache.pdfbox.pdfwriter.ContentStreamWriter,2,157,61959,106,49,0,0,0,77,15,19.480518,30,9,30.000002,58,11,18.965517,11,18.965517,47,60,1
randoop,SPOON-65,spoon.support.DefaultCoreFactory,6,203,68257,6702,17072,0,0,0,438,94,21.461187,166,0,0.0,171,3,1.754386,0,0.0,171,60,171
randoop,PDFBOX-157,org.apache.pdfbox.pdmodel.font.PDType1Font,8,104,63555,4974,4371,0,0,0,238,142,59.663868,138,41,29.710144,145,66,45.517242,66,45.517242,79,60,44
randoop,PDFBOX-235,org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder,9,108,61821,134,1,0,0,0,34,0,0.0,8,0,0.0,25,0,0.0,0,0.0,25,60,1
randoop,SPOON-169,spoon.reflect.visitor.ImportScannerImpl,3,114,66716,3756,5373,0,0,0,439,62,14.123006,364,28,7.692308,143,18,12.587413,18,12.587413,125,60,54
randoop,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,10,160,62752,1200,2254,0,0,0,67,11,16.41791,32,0,0.0,28,2,7.1428576,2,7.1428576,26,60,23
randoop,FESCAR-10,com.alibaba.fescar.core.model.BranchType,6,241,62932,51,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,6,111,62946,1748,1432,0,0,0,57,35,61.403507,32,18,56.25,33,22,66.66667,0,0.0,33,60,15
randoop,PDFBOX-40,org.apache.pdfbox.pdmodel.font.PDCIDFontType2,6,131,61995,162,2,0,0,0,127,1,0.78740156,80,0,0.0,82,0,0.0,0,0.0,82,60,1
randoop,PDFBOX-91,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent,10,115,64053,2877,6600,0,0,0,19,3,15.789473,8,0,0.0,15,0,0.0,0,0.0,15,60,66
randoop,PDFBOX-127,org.apache.pdfbox.pdfparser.PDFObjectStreamParser,5,106,61874,114,2,0,0,0,32,1,3.125,14,0,0.0,18,0,0.0,0,0.0,18,60,1
randoop,PDFBOX-62,org.apache.pdfbox.rendering.PageDrawer,9,181,62231,220,2,0,0,0,662,9,1.3595166,329,2,0.60790277,139,1,0.7194245,1,0.7194245,138,60,1
randoop,GUAVA-2,com.google.common.collect.MinMaxPriorityQueue,2,129,63618,847,1327,0,0,0,106,75,70.754715,53,29,54.71698,96,70,72.91667,70,72.91667,26,60,14
randoop,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,2,149,63610,2091,4722,0,0,0,36,15,41.666664,14,2,14.285715,21,7,33.333336,7,33.333336,14,60,48
randoop,GUAVA-90,com.google.common.io.FileBackedOutputStream,9,171,62714,3025,587,0,0,0,53,49,92.45283,16,13,81.25,30,27,90.0,27,90.0,3,60,6
randoop,FESCAR-42,com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl,4,113,66883,5607,2766,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,60,28
randoop,PDFBOX-234,org.apache.pdfbox.pdmodel.interactive.action.PDActionSound,9,145,63686,1910,4725,0,0,0,43,41,95.34883,18,14,77.77778,31,30,96.77419,30,96.77419,1,60,48
randoop,SPOON-32,spoon.MavenLauncher,4,221,62532,8889,329,0,0,0,40,10,25.0,16,1,6.25,15,1,6.666667,0,0.0,15,60,4
randoop,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,8,87,62733,5007,4749,0,0,0,144,88,61.11111,82,22,26.82927,92,48,52.173912,48,52.173912,44,60,48
randoop,PDFBOX-235,org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder,1,159,62079,277,1,0,0,0,34,0,0.0,8,0,0.0,25,0,0.0,0,0.0,25,60,1
randoop,PDFBOX-8,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider,8,96,65338,6239,808,0,0,0,256,81,31.640625,108,27,25.0,155,43,27.741936,43,27.741936,112,60,9
randoop,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,2,104,66706,5337,10067,0,0,0,130,6,4.6153846,64,0,0.0,58,0,0.0,0,0.0,58,60,101
randoop,PDFBOX-214,org.apache.pdfbox.pdfparser.EndstreamOutputStream,5,89,62451,1261,1902,0,0,0,41,27,65.85366,40,18,45.0,44,34,77.27273,13,29.545454,31,60,20
randoop,PDFBOX-117,org.apache.pdfbox.filter.Predictor,5,133,62751,79374,3134,0,0,0,110,20,18.181818,69,5,7.2463765,175,24,13.714285,24,13.714285,151,60,32
randoop,FESCAR-34,com.alibaba.fescar.core.protocol.ResultCode,3,144,61935,55,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,FESCAR-33,com.alibaba.fescar.core.model.GlobalStatus,3,113,62017,60,25,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,GUAVA-110,com.google.common.collect.LexicographicalOrdering,3,147,62531,504,387,0,0,0,23,10,43.47826,12,3,25.0,16,7,43.75,0,0.0,16,60,4
randoop,GUAVA-159,com.google.common.primitives.ParseRequest,6,144,65427,1834,3342,0,0,0,19,13,68.42105,12,6,50.0,8,8,100.0,6,75.0,2,60,34
randoop,GUAVA-2,com.google.common.collect.MinMaxPriorityQueue,4,126,62728,1238,1532,0,0,0,106,75,70.754715,53,29,54.71698,96,70,72.91667,70,72.91667,26,60,16
randoop,PDFBOX-83,org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode,10,116,67023,6016,11942,0,0,0,14,2,14.285715,8,0,0.0,8,1,12.5,1,12.5,7,60,120
randoop,PDFBOX-229,org.apache.pdfbox.util.XMLUtil,3,116,61922,74,4,0,0,0,25,10,40.0,4,0,0.0,14,7,50.0,0,0.0,14,60,1
randoop,PDFBOX-117,org.apache.pdfbox.filter.Predictor,3,151,63792,51538,1330,0,0,0,110,20,18.181818,69,5,7.2463765,175,24,13.714285,24,13.714285,151,60,14
randoop,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,2,136,65412,4370,5861,0,0,0,26,7,26.923079,8,0,0.0,6,0,0.0,0,0.0,6,60,59
randoop,PDFBOX-62,org.apache.pdfbox.rendering.PageDrawer,6,138,62109,204,2,0,0,0,662,9,1.3595166,329,2,0.60790277,139,1,0.7194245,1,0.7194245,138,60,1
randoop,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,10,90,62964,1257,1568,0,0,0,42,11,26.190477,14,1,7.1428576,28,9,32.142857,9,32.142857,19,60,16
randoop,GUAVA-206,com.google.common.collect.ImmutableEnumSet,10,104,62555,493,463,0,0,0,28,0,0.0,11,0,0.0,21,0,0.0,0,0.0,21,60,5
randoop,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,7,95,65527,4149,15919,0,0,0,30,22,73.333336,6,4,66.66667,11,7,63.636364,7,63.636364,4,60,160
randoop,GUAVA-159,com.google.common.primitives.ParseRequest,3,137,64029,1621,3342,0,0,0,19,13,68.42105,12,6,50.0,8,8,100.0,6,75.0,2,60,34
randoop,GUAVA-169,com.google.common.math.LongMath,7,127,78106,30655,186606,0,0,0,265,205,77.35849,270,197,72.96297,0,0,0.0,0,0.0,0,60,1867
randoop,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,8,179,62423,1509,1116,0,0,0,57,35,61.403507,32,18,56.25,33,22,66.66667,0,0.0,33,60,12
randoop,GUAVA-2,com.google.common.collect.MinMaxPriorityQueue,1,99,63316,1271,1590,0,0,0,106,75,70.754715,53,29,54.71698,96,70,72.91667,70,72.91667,26,60,16
randoop,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,7,95,61662,306,1,0,0,0,60,3,5.0,36,0,0.0,30,0,0.0,0,0.0,30,60,1
randoop,GUAVA-90,com.google.common.io.FileBackedOutputStream,2,128,62305,3737,658,0,0,0,53,49,92.45283,16,13,81.25,30,27,90.0,27,90.0,3,60,7
randoop,PDFBOX-214,org.apache.pdfbox.pdfparser.EndstreamOutputStream,8,112,62506,1673,2038,0,0,0,41,27,65.85366,40,21,52.499996,44,34,77.27273,13,29.545454,31,60,21
randoop,FESCAR-6,com.alibaba.fescar.core.rpc.netty.TmRpcClient,5,101,64645,80921,157,0,154,0,179,6,3.3519554,74,2,2.7027028,74,2,2.7027028,0,0.0,74,60,2
randoop,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,2,122,61954,63,2,0,0,0,38,1,2.631579,14,0,0.0,26,0,0.0,0,0.0,26,60,1
randoop,FESCAR-28,com.alibaba.fescar.core.rpc.ClientType,10,123,61645,74,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,GUAVA-22,com.google.common.graph.Graphs,7,116,61794,163,73,0,0,0,153,16,10.457517,108,11,10.185185,101,19,18.811882,19,18.811882,82,60,1
randoop,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,5,179,62890,1086,2231,0,0,0,67,11,16.41791,32,0,0.0,28,2,7.1428576,2,7.1428576,26,60,23
randoop,GUAVA-184,com.google.thirdparty.publicsuffix.PublicSuffixType,3,126,63464,1119,3330,0,0,0,14,14,100.0,8,8,100.0,10,10,100.0,10,100.0,0,60,34
randoop,GUAVA-212,com.google.common.net.MediaType,3,237,62433,1886,2386,0,0,0,284,273,96.12676,74,59,79.72973,76,73,96.05263,0,0.0,76,60,24
randoop,GUAVA-102,com.google.common.collect.LinkedListMultimap,2,138,62167,437,215,0,0,0,124,63,50.80645,38,11,28.947369,61,37,60.65574,0,0.0,61,60,3
randoop,GUAVA-90,com.google.common.io.FileBackedOutputStream,7,108,62195,4591,756,0,0,0,53,49,92.45283,16,13,81.25,30,27,90.0,27,90.0,3,60,8
randoop,GUAVA-102,com.google.common.collect.LinkedListMultimap,10,134,62310,438,219,0,0,0,124,63,50.80645,38,11,28.947369,61,37,60.65574,0,0.0,61,60,3
randoop,SPOON-65,spoon.support.DefaultCoreFactory,2,200,70459,7644,22344,0,0,0,438,94,21.461187,166,0,0.0,171,3,1.754386,0,0.0,171,60,224
randoop,GUAVA-212,com.google.common.net.MediaType,9,146,62659,1217,2236,0,0,0,284,273,96.12676,74,59,79.72973,76,73,96.05263,0,0.0,76,60,23
randoop,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,7,99,63301,1834,2945,0,1075,0,22,14,63.636364,10,4,40.0,13,8,61.538464,8,61.538464,5,60,30
randoop,PDFBOX-40,org.apache.pdfbox.pdmodel.font.PDCIDFontType2,5,168,61951,223,2,0,0,0,127,1,0.78740156,80,0,0.0,82,0,0.0,0,0.0,82,60,1
randoop,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,3,125,63812,2140,4749,0,0,0,144,88,61.11111,82,22,26.82927,92,48,52.173912,48,52.173912,44,60,48
randoop,FESCAR-17,com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse,5,152,62539,1300,1715,0,0,0,36,30,83.33333,12,10,83.33333,17,15,88.2353,15,88.2353,2,60,18
randoop,PDFBOX-8,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider,1,181,65109,3289,728,0,0,0,256,81,31.640625,108,27,25.0,155,43,27.741936,43,27.741936,112,60,8
randoop,GUAVA-90,com.google.common.io.FileBackedOutputStream,5,160,62399,3877,714,0,0,0,53,49,92.45283,16,13,81.25,30,27,90.0,27,90.0,3,60,8
randoop,FESCAR-17,com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse,10,115,62538,1569,1993,0,0,0,36,30,83.33333,12,10,83.33333,17,15,88.2353,15,88.2353,2,60,20
randoop,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,10,209,65387,3272,9197,0,0,0,94,41,43.617023,34,8,23.529411,32,14,43.75,14,43.75,18,60,92
randoop,FESCAR-6,com.alibaba.fescar.core.rpc.netty.TmRpcClient,1,128,65138,80788,157,0,154,0,179,6,3.3519554,74,2,2.7027028,74,2,2.7027028,0,0.0,74,60,2
randoop,GUAVA-206,com.google.common.collect.ImmutableEnumSet,6,144,62943,463,368,0,0,0,28,0,0.0,11,0,0.0,21,0,0.0,0,0.0,21,60,4
randoop,PDFBOX-265,org.apache.pdfbox.pdmodel.font.PDType3Font,5,142,61934,171,2,0,0,0,108,1,0.9259259,64,0,0.0,68,0,0.0,0,0.0,68,60,1
randoop,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,1,168,64167,3334,4322,0,0,0,26,7,26.923079,8,0,0.0,6,0,0.0,0,0.0,6,60,44
randoop,GUAVA-102,com.google.common.collect.LinkedListMultimap,1,123,61964,467,280,0,0,0,124,63,50.80645,38,11,28.947369,61,37,60.65574,0,0.0,61,60,3
randoop,SPOON-32,spoon.MavenLauncher,6,202,62460,9810,329,0,0,0,40,10,25.0,16,1,6.25,15,1,6.666667,0,0.0,15,60,4
randoop,GUAVA-128,com.google.common.base.Throwables,1,128,61891,47,14,0,0,0,92,26,28.260868,38,8,21.052631,41,14,34.146343,14,34.146343,27,60,1
randoop,PDFBOX-278,org.apache.pdfbox.pdfwriter.ContentStreamWriter,7,101,61697,106,49,0,0,0,77,15,19.480518,30,9,30.000002,58,11,18.965517,11,18.965517,47,60,1
randoop,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,6,120,63555,3364,9197,0,0,0,94,41,43.617023,34,8,23.529411,32,14,43.75,14,43.75,18,60,92
randoop,PDFBOX-229,org.apache.pdfbox.util.XMLUtil,8,95,61728,73,4,0,0,0,25,10,40.0,4,0,0.0,14,7,50.0,0,0.0,14,60,1
randoop,FESCAR-42,com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl,1,163,67274,5773,2951,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,60,30
randoop,PDFBOX-62,org.apache.pdfbox.rendering.PageDrawer,2,127,61941,219,2,0,0,0,662,9,1.3595166,329,2,0.60790277,139,1,0.7194245,1,0.7194245,138,60,1
randoop,PDFBOX-8,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider,9,89,64925,3755,1015,0,0,0,256,81,31.640625,108,27,25.0,155,43,27.741936,43,27.741936,112,60,11
randoop,PDFBOX-8,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider,4,131,63823,3530,857,0,0,0,256,81,31.640625,108,27,25.0,155,43,27.741936,43,27.741936,112,60,9
randoop,GUAVA-240,com.google.common.collect.FilteredMultimapValues,6,149,61934,32,1,0,0,0,26,1,3.846154,6,0,0.0,12,0,0.0,0,0.0,12,60,1
randoop,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,7,102,62885,1679,4749,0,0,0,144,88,61.11111,82,22,26.82927,92,48,52.173912,48,52.173912,44,60,48
randoop,PDFBOX-26,org.apache.pdfbox.pdmodel.encryption.SecurityProvider,2,127,61546,1075,2,0,0,0,19,9,47.368423,2,1,50.0,2,2,100.0,2,100.0,0,60,1
randoop,SPOON-32,spoon.MavenLauncher,7,194,62212,9042,329,0,0,0,40,10,25.0,16,1,6.25,15,1,6.666667,0,0.0,15,60,4
randoop,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,5,90,63617,1764,3209,0,1076,0,22,14,63.636364,10,4,40.0,13,8,61.538464,8,61.538464,5,60,33
randoop,PDFBOX-220,org.apache.pdfbox.filter.JPXFilter,5,108,61681,158,18,0,0,0,55,3,5.4545455,26,0,0.0,46,0,0.0,0,0.0,46,60,1
randoop,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,9,195,63791,826,811,0,0,0,91,56,61.538464,22,4,18.181818,64,27,42.1875,27,42.1875,37,60,9
randoop,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,2,145,62936,1482,2269,0,0,0,91,56,61.538464,22,4,18.181818,64,27,42.1875,27,42.1875,37,60,23
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,9,171,63264,25,1232,13,0,0,122,0,0.0,52,0,0.0,49,0,0.0,0,0.0,49,60,13
randoop,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,1,169,62729,1374,1805,0,0,0,91,56,61.538464,22,4,18.181818,64,27,42.1875,27,42.1875,37,60,19
randoop,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,7,98,62663,1296,1519,0,0,0,42,11,26.190477,14,1,7.1428576,28,9,32.142857,9,32.142857,19,60,16
randoop,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,3,104,62068,61,2,0,0,0,38,1,2.631579,14,0,0.0,26,0,0.0,0,0.0,26,60,1
randoop,PDFBOX-220,org.apache.pdfbox.filter.JPXFilter,2,118,61615,203,18,0,0,0,55,3,5.4545455,26,0,0.0,46,0,0.0,0,0.0,46,60,1
randoop,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,1,110,63360,3343,9197,0,0,0,94,41,43.617023,34,8,23.529411,32,14,43.75,14,43.75,18,60,92
randoop,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,7,179,62692,1393,964,0,0,0,57,35,61.403507,32,18,56.25,33,22,66.66667,0,0.0,33,60,10
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,7,112,62930,2261,2331,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,60,24
randoop,FESCAR-42,com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl,3,109,88310,5340,2908,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,60,30
randoop,PDFBOX-214,org.apache.pdfbox.pdfparser.EndstreamOutputStream,4,156,62900,1842,1528,0,0,0,41,27,65.85366,40,18,45.0,44,34,77.27273,13,29.545454,31,60,16
randoop,FESCAR-34,com.alibaba.fescar.core.protocol.ResultCode,10,173,62020,69,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,60,1
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,4,177,63664,27,1394,14,0,0,122,0,0.0,52,0,0.0,49,0,0.0,0,0.0,49,60,14
randoop,SPOON-25,spoon.pattern.internal.ValueConvertorImpl,3,129,62617,661,383,0,0,0,80,4,5.0,84,1,1.1904762,72,2,2.777778,2,2.777778,70,60,4
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,9,126,63711,1815,1988,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,60,20
randoop,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,6,126,61915,582,10,0,0,0,19,6,31.578945,10,0,0.0,7,0,0.0,0,0.0,7,60,1
randoop,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,10,99,61604,431,10,0,0,0,19,6,31.578945,10,0,0.0,7,0,0.0,0,0.0,7,60,1
